Episode	Episode_Length	Episode_Reward	Training_Update_Count	Average_Training_Loss
517	17.0	2.0	17	0.08758551068603992
518	455.0	44.0	455	0.14620515647661556
519	248.0	23.0	248	0.12755130577622162
520	223.0	23.0	223	0.12398935376244677
521	76.0	12.0	76	0.12535921427862426
522	46.0	5.0	46	0.09974272294050973
523	97.0	15.0	97	0.13830875094557546
524	262.0	19.0	262	0.10472920869711701
525	105.0	13.0	105	0.13545460401191597
526	501.0	58.0	501	0.13144369407774445
527	243.0	16.0	243	0.1326433551792868
528	106.0	16.0	106	0.091469638119891
529	271.0	22.0	271	0.15589126648305746
530	489.0	44.0	489	0.12196407840798604
531	262.0	23.0	262	0.1493588935953515
532	278.0	23.0	278	0.13807907247607656
533	386.0	45.0	386	0.15134537377795254
534	157.0	18.0	157	0.15069603421695674
535	175.0	21.0	175	0.13643518241388458
536	108.0	15.0	108	0.12209797360830837
537	244.0	23.0	244	0.12403116090467474
538	66.0	7.0	66	0.1484199587368604
539	18.0	3.0	18	0.07089775800704956
540	489.0	47.0	489	0.13409962223229477
541	494.0	45.0	494	0.1392845338557353
542	262.0	22.0	262	0.14322878664203045
543	212.0	23.0	212	0.150442806195538
544	78.0	13.0	78	0.12720537453125685
545	269.0	19.0	269	0.18625489204817322
546	222.0	22.0	222	0.1636923955971593
547	205.0	20.0	205	0.12788331479561038
548	105.0	16.0	105	0.11713831696127142
549	244.0	22.0	244	0.1362980426228071
550	256.0	23.0	256	0.11393372791644651
551	274.0	22.0	274	0.15975941359371382
552	46.0	5.0	46	0.1181102455796107
553	37.0	6.0	37	0.15019663322616267
554	105.0	13.0	105	0.14301958550654706
555	136.0	13.0	136	0.17695091330610654
556	414.0	42.0	414	0.13401488780273477
557	203.0	22.0	203	0.15773717234177248
558	166.0	16.0	166	0.16834663039813919
559	230.0	23.0	230	0.1293081340663459
560	118.0	19.0	118	0.1284699705508301
561	46.0	6.0	46	0.1076259050194336
562	56.0	9.0	56	0.0821330844358142
563	255.0	21.0	255	0.1185531418551417
564	47.0	5.0	47	0.07814955957075383
565	231.0	23.0	231	0.14893665350973606
566	221.0	23.0	221	0.12530809198400822
567	47.0	8.0	47	0.09737714895225585
568	256.0	21.0	256	0.16728763104765676
569	418.0	53.0	418	0.17351517546921968
570	284.0	21.0	284	0.1536423160602719
571	167.0	19.0	167	0.15170260012417497
572	332.0	19.0	332	0.15199471831725664
573	284.0	22.0	284	0.162310492332605
574	298.0	23.0	298	0.14065742287659805
575	232.0	23.0	232	0.12325196970928588
576	254.0	23.0	254	0.13357197704512302
577	224.0	22.0	224	0.14675333132202337
578	263.0	20.0	263	0.16795839329636142
579	66.0	4.0	66	0.12504085094075312
580	251.0	23.0	251	0.15247789414903795
581	49.0	7.0	49	0.18400217912026814
582	239.0	23.0	239	0.21350905808881238
583	96.0	11.0	96	0.19958230922929943
584	96.0	10.0	96	0.1346210715904211
585	57.0	7.0	57	0.13087576869548412
586	472.0	41.0	472	0.17863284600346144
587	173.0	21.0	173	0.1734055806102091
588	238.0	22.0	238	0.1550418839656881
589	97.0	15.0	97	0.12611791408937617
590	137.0	16.0	137	0.1305459715752271
591	56.0	10.0	56	0.20996592885681561
592	135.0	15.0	135	0.20745993587705824
593	86.0	12.0	86	0.23440305191243804
594	249.0	23.0	249	0.20991496843506532
595	240.0	23.0	240	0.1774355542069922
596	68.0	9.0	68	0.1364358371014104
597	262.0	22.0	262	0.19506179879753643
598	223.0	23.0	223	0.1920306350233977
599	146.0	19.0	146	0.18412494508881275
600	218.0	21.0	218	0.1727961407581327
601	203.0	23.0	203	0.18417734343540199
602	247.0	22.0	247	0.1562957365654017
603	156.0	17.0	156	0.16105078366131353
604	38.0	7.0	38	0.10773008542233392
605	403.0	39.0	403	0.1802019329219317
606	288.0	22.0	288	0.19865136803774577
607	17.0	1.0	17	0.47903720420949597
608	27.0	3.0	27	0.15183981673585045
609	203.0	21.0	203	0.18618695952658876
610	223.0	24.0	223	0.14698162123627725
611	262.0	20.0	262	0.17789140288924216
612	242.0	20.0	242	0.16897305073447463
613	304.0	22.0	304	0.20569199597536536
614	385.0	44.0	385	0.16441297623050677
615	117.0	13.0	117	0.1820017619488331
616	268.0	23.0	268	0.13998211842419497
617	204.0	19.0	204	0.19644497050081983
618	195.0	19.0	195	0.16750900723422185
619	255.0	19.0	255	0.213899475204594
620	175.0	22.0	175	0.17184726246765683
621	232.0	21.0	232	0.17297282246551637
622	37.0	1.0	37	0.24216057340035568
623	56.0	9.0	56	0.19634225645235606
624	224.0	21.0	224	0.1964750289667531
625	194.0	23.0	194	0.16474510938620446
626	304.0	22.0	304	0.1611069744501851
627	243.0	21.0	243	0.16543384606915493
628	235.0	18.0	235	0.2638551629128608
629	214.0	18.0	214	0.19433009314620606
630	249.0	23.0	249	0.15923961999276318
631	302.0	21.0	302	0.22868187895155703
632	233.0	23.0	233	0.1792093820454225
633	195.0	19.0	195	0.17931883207116373
634	218.0	23.0	218	0.15486897729815693
635	217.0	28.0	217	0.17438477162735253
636	258.0	22.0	258	0.19208317794367785
637	238.0	29.0	238	0.20709253845251158
638	261.0	23.0	261	0.20291395875057955
639	251.0	19.0	251	0.1993404694970148
640	28.0	5.0	28	0.22875620677535022
641	185.0	20.0	185	0.2121071075466839
642	214.0	21.0	214	0.19229229605782813
643	193.0	23.0	193	0.1474995129099936
644	233.0	21.0	233	0.15970983002894426
645	252.0	21.0	252	0.20515125088157163
646	105.0	12.0	105	0.21686013951188043
647	246.0	20.0	246	0.26780333027728204
648	267.0	37.0	267	0.2065795910673753
649	264.0	21.0	264	0.2693364922324139
650	46.0	7.0	46	0.328608654682403
651	302.0	22.0	302	0.2295477394483342
652	76.0	11.0	76	0.12996591612892716
653	167.0	15.0	167	0.240101862274958
654	252.0	18.0	252	0.21108977582364802
655	228.0	23.0	228	0.17324459107527346
656	213.0	17.0	213	0.26261964909067737
657	206.0	17.0	206	0.1972326310351491
658	239.0	23.0	239	0.18682739271871965
659	404.0	45.0	404	0.17861317575328273
660	29.0	5.0	29	0.1850250386472406
