Episode	Episode_Length	Episode_Reward	Training_Update_Count	Average_Training_Loss
281	98.0	14.0	98	0.15570349763242566
282	326.0	35.0	326	0.2264134164191097
283	277.0	29.0	277	0.23043101984294742
284	223.0	21.0	223	0.2939184966743527
285	276.0	10.0	276	0.24115665193539168
286	308.0	19.0	308	0.2286089011044665
287	452.0	47.0	452	0.21144853305665
288	155.0	15.0	155	0.23381069840923432
289	86.0	13.0	86	0.22882627072029335
290	196.0	20.0	196	0.2632762446087234
291	294.0	23.0	294	0.18380058160191085
292	330.0	18.0	330	0.19037764213527694
293	258.0	20.0	258	0.2298618937416594
294	415.0	44.0	415	0.18962233002824955
295	303.0	18.0	303	0.17866924575379384
296	475.0	47.0	475	0.19428177192807197
297	231.0	22.0	231	0.1769466186143877
298	275.0	22.0	275	0.23312021534551275
299	311.0	23.0	311	0.17315540557361875
300	18.0	3.0	18	0.12886678406761753
301	176.0	19.0	176	0.16285031981004233
302	29.0	5.0	29	0.1762916869644461
303	239.0	23.0	239	0.15349254842894347
304	225.0	18.0	225	0.22328877793418037
305	321.0	23.0	321	0.1669308280055861
306	47.0	5.0	47	0.14625384622907384
307	320.0	21.0	320	0.15005087757017463
308	250.0	23.0	250	0.13696484848856927
309	28.0	5.0	28	0.231351195701531
310	260.0	23.0	260	0.1534114397704028
311	287.0	31.0	287	0.1477754272987826
312	245.0	23.0	245	0.14961306456552476
313	218.0	23.0	218	0.15558274623450882
314	157.0	16.0	157	0.3130684455583809
315	300.0	23.0	300	0.2002785644431909
316	106.0	11.0	106	0.2424351612000533
317	275.0	22.0	275	0.21261182583868504
318	99.0	15.0	99	0.1719340229726801
319	116.0	11.0	116	0.1873089562587697
320	106.0	12.0	106	0.2559481800516259
321	396.0	47.0	396	0.18579577422239865
322	225.0	21.0	225	0.1672312137318982
323	218.0	23.0	218	0.13578158203478252
324	439.0	47.0	439	0.180267702762657
325	357.0	38.0	357	0.18244135797712482
326	40.0	5.0	40	0.112063355371356
327	240.0	23.0	240	0.13332181090954692
328	255.0	23.0	255	0.23112335048031574
329	46.0	4.0	46	0.2323553575121838
330	234.0	21.0	234	0.19584892132980192
331	222.0	23.0	222	0.19145067098240057
332	67.0	10.0	67	0.3160672039905591
333	135.0	12.0	135	0.16683431425028378
334	455.0	46.0	455	0.1341396499588922
335	457.0	45.0	457	0.18829100988234682
336	205.0	17.0	205	0.2011908185463853
337	271.0	22.0	271	0.24093693615765588
338	501.0	55.0	501	0.23461224671505287
339	184.0	19.0	184	0.23881312589282574
340	37.0	7.0	37	0.28764784386431846
341	40.0	6.0	40	0.27039464078843595
342	257.0	22.0	257	0.2127380590552486
343	245.0	23.0	245	0.20329774348255322
344	166.0	22.0	166	0.17486485281218606
345	279.0	22.0	279	0.20064021160952933
346	249.0	23.0	249	0.24299808317817836
347	295.0	23.0	295	0.2225636007927232
348	138.0	18.0	138	0.22991570079888124
349	496.0	45.0	496	0.21866080699668777
350	336.0	29.0	336	0.2948819073249719
351	252.0	22.0	252	0.21883375097125296
352	97.0	15.0	97	0.16831306479487224
353	230.0	23.0	230	0.24664219447776028
354	272.0	23.0	272	0.19252074669416555
355	466.0	47.0	466	0.18236166159242648
356	46.0	5.0	46	0.11475422893367383
357	263.0	23.0	263	0.22874361414023225
358	67.0	12.0	67	0.27076687196742244
359	99.0	12.0	99	0.20413592119108548
360	57.0	8.0	57	0.2033379583113026
361	78.0	13.0	78	0.1491297027334953
362	269.0	22.0	269	0.16453195501077353
363	247.0	25.0	247	0.24477473743682207
364	493.0	46.0	493	0.22776273095462676
365	242.0	22.0	242	0.3137424906854295
366	202.0	23.0	202	0.12147263945587496
367	501.0	52.0	501	0.21718107508923004
368	274.0	23.0	274	0.17388956833386074
369	226.0	23.0	226	0.22024851834681708
370	27.0	5.0	27	0.15674063466765262
371	194.0	21.0	194	0.24928841974163793
372	253.0	21.0	253	0.22530676035777383
373	17.0	3.0	17	0.12762634193196015
374	105.0	15.0	105	0.19732587514888672
375	253.0	21.0	253	0.16787515869253708
376	49.0	6.0	49	0.26102293206720933
377	217.0	28.0	217	0.19231515133126814
378	204.0	23.0	204	0.18224101442405405
379	244.0	22.0	244	0.1764273511200044
380	257.0	21.0	257	0.22394661899612572
381	375.0	45.0	375	0.20387416174511114
382	264.0	22.0	264	0.2065527491469049
383	96.0	12.0	96	0.37108072543439147
384	436.0	46.0	436	0.18044741764459588
385	208.0	23.0	208	0.2059358649600584
386	249.0	23.0	249	0.14591342064899854
387	232.0	23.0	232	0.1294978561586347
388	96.0	16.0	96	0.20825132599566132
389	167.0	20.0	167	0.2841884121521861
390	318.0	34.0	318	0.15794827894500965
391	204.0	22.0	204	0.2543373806310781
392	326.0	39.0	326	0.20459266926841868
393	148.0	14.0	148	0.22149581384115122
394	78.0	6.0	78	0.1978722496005969
395	409.0	47.0	409	0.19241204446586974
396	441.0	46.0	441	0.19273976841413515
397	207.0	23.0	207	0.1877226133061492
398	501.0	66.0	501	0.19043199067745736
399	262.0	22.0	262	0.16975744461768683
400	231.0	23.0	231	0.16453447621880155
401	243.0	23.0	243	0.14292131611165196
402	399.0	47.0	399	0.15664386760938287
403	224.0	23.0	224	0.12260508343544123
404	108.0	15.0	108	0.20020096628340306
405	203.0	22.0	203	0.18949132816398084
406	412.0	47.0	412	0.17637567714905567
407	275.0	23.0	275	0.11610423066399314
408	265.0	22.0	265	0.1393659504165627
409	86.0	12.0	86	0.11425704413721728
410	232.0	22.0	232	0.19897249054388497
411	206.0	23.0	206	0.17570883399146853
412	137.0	21.0	137	0.11069196185273845
413	147.0	15.0	147	0.19075643664010528
414	127.0	22.0	127	0.14494536484144335
415	79.0	12.0	79	0.13754821528645256
416	501.0	47.0	501	0.18818264020729564
417	77.0	12.0	77	0.2901851251092437
418	228.0	27.0	228	0.11352949061741431
419	197.0	23.0	197	0.1982846567549076
420	167.0	22.0	167	0.12885175333051624
421	249.0	23.0	249	0.16287607553014793
422	218.0	22.0	218	0.2082399130721978
423	251.0	22.0	251	0.16671297426866108
424	426.0	47.0	426	0.17209490478266154
425	260.0	23.0	260	0.18032676433571257
426	198.0	23.0	198	0.17795225622301752
427	238.0	23.0	238	0.15926636296066166
428	222.0	23.0	222	0.15687955459495923
429	297.0	23.0	297	0.17154909507293092
430	270.0	21.0	270	0.15225331916439314
431	238.0	23.0	238	0.13674357793286068
432	276.0	30.0	276	0.21487899393221174
433	265.0	22.0	265	0.1841058881847926
434	208.0	23.0	208	0.19433492885974163
435	269.0	23.0	269	0.1552364592644694
436	27.0	3.0	27	0.18933656156339027
437	306.0	39.0	306	0.1715661259368062
438	118.0	17.0	118	0.1731670980767931
439	105.0	14.0	105	0.12620127286229815
440	243.0	23.0	243	0.17234011447448053
441	240.0	23.0	240	0.15465622322323422
442	117.0	16.0	117	0.18223189406542697
443	136.0	17.0	136	0.13613932059310815
444	248.0	23.0	248	0.18410708590020095
445	450.0	47.0	450	0.19775690409044425
446	262.0	23.0	262	0.12198047561727407
447	158.0	21.0	158	0.13675537464928023
448	86.0	15.0	86	0.21076292966947305
449	265.0	23.0	265	0.1981812940242718
450	247.0	21.0	247	0.24884195232892084
451	185.0	22.0	185	0.15680675249848816
452	228.0	23.0	228	0.16061353303590103
453	107.0	7.0	107	0.29890480860371454
454	435.0	44.0	435	0.21448590152993285
455	245.0	23.0	245	0.1694405398730721
456	418.0	46.0	418	0.16273227756459746
457	288.0	31.0	288	0.17335125168837193
458	238.0	23.0	238	0.15682561113303448
459	261.0	21.0	261	0.11787315969751484
460	115.0	15.0	115	0.25577635081565897
461	255.0	22.0	255	0.15303480572560255
462	287.0	37.0	287	0.1375698452873824
463	303.0	22.0	303	0.18862741997483934
464	501.0	60.0	501	0.184767743488941
465	220.0	23.0	220	0.15923632473092186
466	144.0	19.0	144	0.12937627154557654
467	365.0	41.0	365	0.1519716036748396
468	68.0	7.0	68	0.18124000366558046
469	219.0	22.0	219	0.17509257429402714
470	263.0	22.0	263	0.14157802848846512
471	338.0	38.0	338	0.15691889861609631
472	177.0	22.0	177	0.20963693520654056
473	220.0	23.0	220	0.15138845397159456
474	86.0	11.0	86	0.14975117785899444
475	89.0	13.0	89	0.13351035409010528
476	480.0	47.0	480	0.1922266558666403
477	434.0	47.0	434	0.23525560105193732
478	204.0	21.0	204	0.19274214026061634
479	107.0	13.0	107	0.19698296689263015
480	224.0	23.0	224	0.21837513508840597
481	414.0	47.0	414	0.16260707650585596
482	494.0	47.0	494	0.1725600591449723
483	259.0	22.0	259	0.16447245050581266
484	391.0	47.0	391	0.17946731892731183
485	27.0	3.0	27	0.18044601422217157
486	245.0	22.0	245	0.18412869830748865
487	238.0	23.0	238	0.13923078171220146
488	136.0	18.0	136	0.12818397433661363
489	466.0	47.0	466	0.19450518320206664
490	221.0	22.0	221	0.12776136078041603
491	453.0	47.0	453	0.1597020376194063
492	185.0	19.0	185	0.15660712496453041
493	249.0	23.0	249	0.14179050674041113
494	468.0	64.0	468	0.1670216333646423
495	288.0	22.0	288	0.1747500698644823
496	214.0	22.0	214	0.16101547475973857
497	463.0	47.0	463	0.19288522547782755
498	268.0	23.0	268	0.23674027271457573
499	245.0	23.0	245	0.22685989360420072
500	78.0	10.0	78	0.3068595305085182
501	259.0	23.0	259	0.15769880456296173
502	245.0	23.0	245	0.22207227686838227
503	256.0	36.0	256	0.17112027472467162
504	230.0	23.0	230	0.17692652701845635
505	227.0	23.0	227	0.17393041835351136
506	447.0	46.0	447	0.16329778484183402
507	271.0	23.0	271	0.1608599392882792
508	66.0	10.0	66	0.20630954911537241
509	280.0	22.0	280	0.17368078786613686
510	266.0	31.0	266	0.15348567630171328
511	296.0	35.0	296	0.1894598167981147
512	252.0	21.0	252	0.14122211122294032
513	66.0	7.0	66	0.14854070326934257
514	258.0	22.0	258	0.1405431142856562
515	226.0	23.0	226	0.19712943182351578
516	66.0	6.0	66	0.1959400883678234
517	501.0	68.0	501	0.1762996571447083
518	237.0	22.0	237	0.14192277189925753
519	297.0	42.0	297	0.20050339428990177
520	108.0	16.0	108	0.14480096436347123
521	206.0	23.0	206	0.1489503764122435
522	237.0	21.0	237	0.14178950080986014
523	301.0	22.0	301	0.16759736280257123
524	249.0	20.0	249	0.13212918532062248
525	277.0	22.0	277	0.18882383217208007
526	278.0	22.0	278	0.13040707925696382
527	501.0	66.0	501	0.15726633880012286
528	494.0	47.0	494	0.18709817662201672
529	166.0	21.0	166	0.20601821434964618
530	217.0	23.0	217	0.19883389625921502
531	266.0	21.0	266	0.20430460834133446
532	501.0	57.0	501	0.1846459742724717
533	435.0	47.0	435	0.2539117962978352
534	422.0	47.0	422	0.2306181019595802
535	501.0	59.0	501	0.18573847692645715
536	501.0	69.0	501	0.18729959705662347
537	225.0	23.0	225	0.24465269337097803
538	222.0	22.0	222	0.1786276333302528
539	224.0	23.0	224	0.17105051011977984
540	106.0	12.0	106	0.19344872675554933
541	408.0	47.0	408	0.17289142516514688
542	425.0	44.0	425	0.21907506803817609
543	232.0	20.0	232	0.20641163832925516
544	268.0	23.0	268	0.18235008600654443
545	474.0	46.0	474	0.17245027595808737
546	266.0	23.0	266	0.16575068112854896
547	214.0	22.0	214	0.2066152783058514
548	196.0	22.0	196	0.20468872648720837
549	237.0	22.0	237	0.18905678302646942
550	234.0	22.0	234	0.17251139785298425
551	252.0	22.0	252	0.17634339318684641
552	462.0	47.0	462	0.18663038959267078
553	37.0	6.0	37	0.1601788374419148
554	417.0	47.0	417	0.166262972742605
555	436.0	47.0	436	0.16211105495640035
556	442.0	46.0	442	0.2085976044719036
557	228.0	23.0	228	0.14644620023471744
558	118.0	20.0	118	0.1766713459549819
559	89.0	13.0	89	0.1753881111992209
560	116.0	14.0	116	0.3160073504590526
561	387.0	47.0	387	0.18528294902131232
562	216.0	23.0	216	0.20375396334566176
563	288.0	22.0	288	0.22860017750645056
564	258.0	20.0	258	0.1977022404443155
565	260.0	19.0	260	0.24200806546096618
566	137.0	16.0	137	0.1399595628825635
567	202.0	23.0	202	0.20610481425013283
568	127.0	16.0	127	0.1188486381103908
569	176.0	22.0	176	0.16917653048453343
570	246.0	23.0	246	0.1625855134921224
571	268.0	28.0	268	0.16125501399692982
572	452.0	45.0	452	0.1965988345106289
573	196.0	23.0	196	0.14499996788799763
574	249.0	23.0	249	0.14264448376065755
575	251.0	22.0	251	0.13034712947697277
576	37.0	6.0	37	0.24816351212762497
577	238.0	23.0	238	0.14713601960542322
578	47.0	8.0	47	0.14998725492586482
579	240.0	23.0	240	0.1859834577422589
580	296.0	40.0	296	0.14414354103516686
581	231.0	23.0	231	0.13222969169385765
582	197.0	27.0	197	0.1585089043633738
583	212.0	23.0	212	0.17876573617763394
584	193.0	21.0	193	0.16448153220503134
585	235.0	22.0	235	0.1671860859432119
586	208.0	23.0	208	0.15138247585855424
587	214.0	20.0	214	0.1669705367046539
588	217.0	22.0	217	0.18040397437933128
589	250.0	23.0	250	0.19827701827138663
590	202.0	21.0	202	0.1465473722684944
591	241.0	23.0	241	0.15350188935538792
592	240.0	23.0	240	0.1673757708709066
593	247.0	22.0	247	0.14484847410910043
594	89.0	15.0	89	0.1623169200055385
595	145.0	19.0	145	0.21448132819656668
596	216.0	23.0	216	0.16608262834725557
597	501.0	68.0	501	0.14551673419104366
598	186.0	23.0	186	0.16318977536052787
599	27.0	5.0	27	0.30971955025085696
600	434.0	47.0	434	0.17885462581802347
601	107.0	17.0	107	0.13102068908721487
602	238.0	21.0	238	0.16153657410544256
603	278.0	23.0	278	0.1777881822019494
604	214.0	23.0	214	0.18714165238437253
