Episode	Episode_Length	Episode_Reward	Training_Update_Count	Average_Training_Loss
163	254.0	21.0	254	0.537078506423263
164	226.0	20.0	226	0.45293949280692414
165	87.0	4.0	87	0.3729899803112293
166	298.0	19.0	298	0.44694342251692043
167	106.0	11.0	106	0.5080464802120092
168	38.0	7.0	38	0.5183686915981142
169	236.0	17.0	236	0.5876743357818005
170	205.0	15.0	205	0.6296939357024868
171	38.0	5.0	38	0.6499830182445677
172	96.0	9.0	96	0.5947433790812889
173	195.0	15.0	195	0.5193173320629658
174	46.0	5.0	46	0.4823593497276306
175	97.0	13.0	97	0.5704540475127623
176	98.0	6.0	98	0.5657425668774819
177	345.0	18.0	345	0.4817357025284698
178	235.0	13.0	235	0.4655356873223122
179	215.0	15.0	215	0.43207258110822633
180	217.0	15.0	217	0.4399153848397567
181	205.0	15.0	205	0.5208471586064595
182	205.0	9.0	205	0.5152541933626663
183	217.0	11.0	217	0.4448196287803386
184	226.0	14.0	226	0.48223707640329294
185	69.0	12.0	69	0.4700127159771712
186	187.0	14.0	187	0.5708172828118432
187	164.0	13.0	164	0.4838811186392133
188	186.0	15.0	186	0.42872062710023695
189	207.0	12.0	207	0.42721899940771757
190	306.0	21.0	306	0.45684541601176354
191	311.0	22.0	311	0.4186345501488428
192	234.0	18.0	234	0.48284076424872774
193	254.0	17.0	254	0.45449619637582245
194	236.0	17.0	236	0.5691856817989531
195	234.0	23.0	234	0.4544180361315226
196	205.0	19.0	205	0.4699700096758401
197	137.0	13.0	137	0.42017757582620985
198	270.0	22.0	270	0.49878174963372723
199	264.0	21.0	264	0.47109122743660753
200	282.0	18.0	282	0.4160631781192959
201	325.0	23.0	325	0.42738884687423706
202	340.0	22.0	340	0.37254711604293655
203	88.0	12.0	88	0.3609941772777926
204	165.0	13.0	165	0.39665627375696644
205	223.0	19.0	223	0.3990798280845843
206	396.0	40.0	396	0.4755087223731809
207	156.0	16.0	156	0.36298868766961956
208	77.0	13.0	77	0.32216526906598697
209	87.0	10.0	87	0.4047149829994673
210	225.0	17.0	225	0.43075748665465247
211	341.0	23.0	341	0.37829200547636427
212	334.0	13.0	334	0.3360981338930701
213	286.0	21.0	286	0.3942751161024704
214	250.0	19.0	250	0.39519056835770605
215	292.0	18.0	292	0.3772945120573452
216	245.0	17.0	245	0.3999721250667864
217	117.0	12.0	117	0.40882087358806884
218	234.0	22.0	234	0.3717953116338477
219	27.0	5.0	27	0.2549238033868648
220	56.0	8.0	56	0.31512786926967756
221	266.0	23.0	266	0.3272282890415281
222	195.0	19.0	195	0.2919960258862911
223	243.0	20.0	243	0.30085976779031653
224	243.0	20.0	243	0.3280931047083419
225	233.0	23.0	233	0.3582528304516502
226	228.0	22.0	228	0.33268154722948867
227	256.0	20.0	256	0.28539100859779865
228	76.0	13.0	76	0.25470417149757085
229	27.0	4.0	27	0.3165570420247537
230	106.0	15.0	106	0.29748300828461377
231	27.0	5.0	27	0.25519104495092676
232	216.0	23.0	216	0.41541186944340114
233	501.0	38.0	501	0.34119825970805334
234	335.0	22.0	335	0.3835944977269244
