Episode	Episode_Length	Episode_Reward	Training_Update_Count	Average_Training_Loss
255	101.0	0.0	101	7.45390524722562
256	16.0	0.0	16	9.388488054275513
257	101.0	1.0	101	7.539840646309428
258	41.0	0.0	41	7.264999817057354
259	85.0	1.0	85	6.4755079409655405
260	109.0	1.0	109	8.099994760040843
261	69.0	0.0	69	7.272304104722065
262	65.0	0.0	65	6.223297243851881
263	77.0	1.0	77	7.567440085596853
264	120.0	0.0	120	7.284058354298273
265	141.0	2.0	141	8.542528331702483
266	149.0	0.0	149	10.096049252772492
267	51.0	0.0	51	10.658699428333955
268	55.0	0.0	55	9.351650684530085
269	79.0	0.0	79	8.912312549880788
270	116.0	0.0	116	9.12619617992434
271	42.0	0.0	42	9.555751843111855
272	44.0	0.0	44	7.603005290031433
273	56.0	0.0	56	9.389546336872238
274	50.0	0.0	50	8.519908776283264
275	42.0	0.0	42	12.101034414200555
276	37.0	0.0	37	10.85066091047751
277	91.0	0.0	91	12.92775365284511
278	210.0	1.0	210	11.237550841059004
279	102.0	1.0	102	11.045013112180373
280	61.0	0.0	61	9.99621425300348
281	81.0	0.0	81	9.645386946054153
282	41.0	0.0	41	10.787764124753998
283	123.0	1.0	123	12.10774342412871
284	61.0	1.0	61	11.187207519030961
285	55.0	0.0	55	11.264273149316962
286	28.0	0.0	28	9.094137975147792
287	25.0	0.0	25	10.781093072891235
288	21.0	0.0	21	9.200027919950939
289	121.0	3.0	121	12.660560383284388
290	139.0	2.0	139	11.345628909927479
291	62.0	0.0	62	10.092476094922711
292	21.0	0.0	21	8.380940573556083
293	35.0	0.0	35	10.004827349526542
294	90.0	0.0	90	11.42236644162072
295	51.0	0.0	51	9.633697089026956
296	104.0	1.0	104	11.226223514630245
297	143.0	1.0	143	12.799235619031466
298	143.0	3.0	143	12.047254300617672
299	111.0	0.0	111	13.601119591309144
300	31.0	0.0	31	13.92478036111401
301	122.0	2.0	122	11.07535665738778
302	125.0	2.0	125	13.010215486526489
303	62.0	0.0	62	14.508706292798442
304	92.0	1.0	92	14.257547425187152
305	23.0	0.0	23	10.464205285777217
306	78.0	1.0	78	16.071181278962356
307	83.0	1.0	83	16.147660913237605
308	72.0	0.0	72	14.404423260026508
309	119.0	1.0	119	16.019712822777883
310	40.0	0.0	40	12.012537544965744
311	36.0	0.0	36	10.645702077282799
312	86.0	2.0	86	13.866236764331196
313	176.0	3.0	176	14.719049587845802
314	25.0	0.0	25	15.367974405288697
315	156.0	2.0	156	13.563232576235746
316	84.0	0.0	84	13.687321731022426
317	31.0	0.0	31	15.26301755443696
318	41.0	0.0	41	16.17123624755115
319	56.0	0.0	56	18.434994910444534
320	101.0	3.0	101	14.651581554129573
321	51.0	0.0	51	12.414304013345756
322	73.0	1.0	73	13.231289341025157
323	34.0	1.0	34	16.441727119333603
324	111.0	0.0	111	14.636015258393845
325	124.0	1.0	124	15.81564909988834
326	32.0	0.0	32	19.271737307310104
327	36.0	0.0	36	12.256708284219107
328	71.0	0.0	71	12.25247007356563
329	111.0	1.0	111	12.037979684434495
330	77.0	1.0	77	15.205401959357324
331	71.0	1.0	71	11.485112720811872
332	176.0	1.0	176	14.62792410904711
333	33.0	0.0	33	13.466126521428427
334	43.0	0.0	43	12.956461928611578
335	36.0	1.0	36	17.936873303519356
336	256.0	1.0	256	16.694450582377613
337	41.0	1.0	41	14.493591360929535
338	71.0	1.0	71	17.126724914765695
339	46.0	0.0	46	16.529570247816004
340	206.0	2.0	206	15.311891841656953
341	21.0	0.0	21	23.133506457010906
342	81.0	0.0	81	15.452296533702333
343	107.0	2.0	107	15.870471263600287
344	111.0	2.0	111	14.703931741886311
345	358.0	7.0	358	16.71614507723121
346	41.0	0.0	41	18.901427420174205
347	105.0	2.0	105	16.38336009298052
348	109.0	0.0	109	14.849779371821553
349	45.0	0.0	45	17.37676723268297
350	66.0	0.0	66	18.24532483924519
351	63.0	0.0	63	16.48836809112912
352	171.0	0.0	171	17.813748697091263
353	78.0	0.0	78	16.282344897588093
354	107.0	2.0	107	16.50993492447327
355	21.0	0.0	21	16.85753659974961
356	91.0	0.0	91	16.602126365179544
357	33.0	0.0	33	14.662207307237567
358	51.0	0.0	51	17.021126700382606
359	139.0	1.0	139	20.324485749649487
360	26.0	0.0	26	26.75043219786424
361	21.0	0.0	21	20.57024994350615
362	76.0	0.0	76	17.152620986888284
363	138.0	4.0	138	20.834898428640503
364	100.0	1.0	100	17.809899475574493
365	23.0	0.0	23	16.67798262057097
366	68.0	0.0	68	18.866925667313968
367	196.0	2.0	196	17.257391265460424
368	56.0	1.0	56	16.698641436440603
369	97.0	0.0	97	19.98370044255994
370	109.0	3.0	109	23.066108178654943
371	101.0	1.0	101	18.171732633420735
372	47.0	0.0	47	24.557002727021562
373	111.0	1.0	111	23.486031953278964
374	71.0	0.0	71	23.008366833270436
375	131.0	0.0	131	22.05140873858037
376	84.0	0.0	84	22.811009662491934
377	137.0	1.0	137	22.80412895488043
378	135.0	0.0	135	22.90638467647411
379	101.0	2.0	101	20.966881043840164
380	22.0	0.0	22	15.26478613506664
381	71.0	2.0	71	19.272145795150543
382	146.0	2.0	146	21.368173764176564
383	121.0	2.0	121	28.384028087962758
384	35.0	0.0	35	27.68303778512137
385	77.0	1.0	77	25.983267960610327
386	41.0	1.0	41	25.2587167460744
387	36.0	0.0	36	26.155026925934685
388	83.0	0.0	83	18.73499890407884
389	42.0	0.0	42	21.94335756983076
390	121.0	1.0	121	22.935394352132622
391	52.0	0.0	52	27.69681463791774
392	101.0	0.0	101	20.498862460108086
393	68.0	1.0	68	24.93686476875754
394	72.0	2.0	72	20.723132577207352
395	28.0	0.0	28	21.29082248892103
396	107.0	0.0	107	21.207744865773993
397	21.0	0.0	21	19.630307765234086
398	91.0	0.0	91	20.44871707014985
399	40.0	0.0	40	23.699604320526124
400	34.0	0.0	34	23.502246197532205
401	79.0	0.0	79	21.28461165971394
402	235.0	3.0	235	23.482354176298102
403	81.0	1.0	81	22.91744664274616
404	152.0	0.0	152	18.217326068564464
405	31.0	0.0	31	30.373507668895105
406	41.0	0.0	41	31.782248046340012
407	70.0	0.0	70	23.535399631091526
408	61.0	0.0	61	23.65967186161729
409	56.0	0.0	56	21.496530064514705
410	147.0	1.0	147	23.49451411500269
411	26.0	0.0	26	24.827919263106125
412	81.0	0.0	81	19.475478343021724
413	66.0	1.0	66	19.42263654506568
414	84.0	1.0	84	22.269765904971532
415	61.0	0.0	61	21.859847053152617
416	49.0	1.0	49	25.551445484161377
417	86.0	0.0	86	27.35349988937378
418	133.0	0.0	133	25.329054746412694
419	61.0	0.0	61	28.123066925611653
420	66.0	0.0	66	27.7896425001549
421	166.0	2.0	166	28.796545086136785
422	121.0	0.0	121	26.97769628871571
423	176.0	1.0	176	29.69267508658496
424	71.0	0.0	71	29.96801650356239
425	147.0	1.0	147	26.27116906886198
426	24.0	0.0	24	24.95089093844096
427	56.0	0.0	56	26.314321407249995
428	130.0	1.0	130	30.62882215793316
429	59.0	0.0	59	26.875641968290683
430	64.0	0.0	64	25.946072958409786
431	274.0	9.0	274	27.13530195890552
432	44.0	0.0	44	28.430810018019244
433	91.0	2.0	91	27.0563843695672
434	41.0	0.0	41	28.735347270965576
435	146.0	2.0	146	24.893901756365004
436	76.0	0.0	76	33.55511438219171
437	46.0	0.0	46	28.464917286582615
438	29.0	0.0	29	24.961275791299755
439	41.0	0.0	41	26.602543377294772
440	222.0	3.0	222	30.705840909803236
441	80.0	0.0	80	32.708952587842944
442	76.0	0.0	76	32.177923591513384
443	67.0	0.0	67	22.294893022793442
444	92.0	1.0	92	35.50843359076458
445	12.0	0.0	12	25.12867498397827
446	136.0	1.0	136	32.19758532327764
447	76.0	1.0	76	37.13344349359211
448	141.0	1.0	141	30.85531701432898
449	86.0	0.0	86	37.895062230354135
450	61.0	0.0	61	24.275678810526113
451	32.0	0.0	32	26.882724568247795
452	51.0	0.0	51	26.587125133065616
453	72.0	0.0	72	25.269724746545155
454	84.0	0.0	84	38.64649324757712
455	121.0	3.0	121	28.692418374305916
456	71.0	0.0	71	33.017127839612286
457	80.0	1.0	80	34.44339130520821
458	101.0	1.0	101	32.259710892592324
459	76.0	0.0	76	35.793110508667795
460	73.0	0.0	73	42.94319517971718
461	25.0	0.0	25	33.10411315917969
462	28.0	0.0	28	37.03058181490217
463	81.0	0.0	81	42.45399773562396
464	101.0	1.0	101	47.22128667925844
465	75.0	0.0	75	40.00251507441203
466	70.0	0.0	70	35.73498366900853
467	43.0	0.0	43	49.54704252509184
468	27.0	0.0	27	34.84556067431414
469	131.0	2.0	131	41.69637706625553
470	71.0	1.0	71	30.978134779862955
471	66.0	0.0	66	33.60658608060895
472	41.0	0.0	41	40.77071953982842
473	55.0	0.0	55	38.36399066231468
474	82.0	0.0	82	46.06597491589988
475	61.0	1.0	61	30.57009503098785
476	171.0	3.0	171	34.87946878678618
477	91.0	0.0	91	44.42089169890016
478	101.0	0.0	101	36.73823746124116
479	42.0	0.0	42	34.4924689133962
480	51.0	0.0	51	44.05738125595392
481	12.0	0.0	12	36.39140991369883
482	63.0	1.0	63	36.70445586764623
483	31.0	0.0	31	27.5098297672887
484	101.0	0.0	101	34.928313337930355
485	121.0	1.0	121	42.83437159435808
486	39.0	0.0	39	38.70425369800665
487	26.0	0.0	26	33.39277542554415
488	22.0	0.0	22	39.546377138658
489	61.0	0.0	61	44.6519190600661
490	56.0	0.0	56	39.01965413774763
491	51.0	0.0	51	28.875327951767865
492	89.0	0.0	89	45.266391550556996
493	122.0	1.0	122	35.052237495047144
494	283.0	2.0	283	38.81615708826288
495	41.0	1.0	41	47.28998244681009
496	21.0	0.0	21	41.50353245508103
497	31.0	0.0	31	33.066528535658314
498	51.0	0.0	51	35.97578279644835
499	43.0	0.0	43	39.475787561993265
500	163.0	2.0	163	48.085972850308096
501	62.0	0.0	62	36.02223156344506
502	71.0	1.0	71	38.14742053394586
503	128.0	0.0	128	34.631955187767744
504	89.0	0.0	89	38.09484046228816
505	110.0	0.0	110	42.454240543192086
506	37.0	0.0	37	34.68468225324476
507	11.0	0.0	11	47.6810658194802
508	76.0	1.0	76	45.747158916373
509	61.0	0.0	61	49.52076005153969
510	71.0	0.0	71	41.00701937205355
511	82.0	0.0	82	38.32170606240994
512	61.0	0.0	61	47.45971726589516
513	47.0	0.0	47	55.75886182582125
514	90.0	0.0	90	52.16970318688287
515	26.0	0.0	26	53.204851187192475
516	98.0	0.0	98	49.38903333702866
517	278.0	8.0	278	39.28458328041241
518	139.0	1.0	139	43.11251547696779
519	36.0	0.0	36	46.71914521853129
520	83.0	0.0	83	35.992637473416615
521	51.0	0.0	51	41.1055814892638
522	161.0	0.0	161	39.6249620544244
523	28.0	0.0	28	43.17605696405683
524	183.0	3.0	183	37.83734666584619
525	129.0	2.0	129	32.63236561856529
526	47.0	0.0	47	44.938201498478016
527	52.0	1.0	52	42.88988666351025
528	41.0	0.0	41	39.03805231466526
529	56.0	0.0	56	38.984463546957286
530	56.0	0.0	56	36.84905738489969
531	71.0	0.0	71	32.27732006932648
532	73.0	0.0	73	45.72665886683007
533	31.0	0.0	31	60.7055231525052
534	61.0	0.0	61	31.03277259576516
535	53.0	0.0	53	30.598029820424205
536	117.0	1.0	117	39.21540838225275
537	64.0	0.0	64	28.21663559228182
538	91.0	0.0	91	42.27153299667023
539	52.0	0.0	52	41.079650585468
540	53.0	0.0	53	49.007677851982834
541	168.0	1.0	168	34.336097013382684
542	73.0	1.0	73	35.34648288439398
543	81.0	0.0	81	32.113756933330016
544	54.0	0.0	54	35.646391797948766
545	46.0	1.0	46	33.39588121745897
546	96.0	2.0	96	34.00964434444904
547	115.0	1.0	115	38.16008859302686
548	45.0	0.0	45	36.69982607099745
549	41.0	0.0	41	46.533636000098255
550	80.0	0.0	80	39.16239793896675
551	133.0	1.0	133	43.13856799261911
552	91.0	0.0	91	53.7745624269758
553	122.0	1.0	122	39.116232985355815
554	131.0	2.0	131	36.65667597574132
555	31.0	0.0	31	44.399989528040734
556	119.0	0.0	119	41.66257845854559
557	21.0	0.0	21	47.627836091177805
558	104.0	0.0	104	44.240111717811
559	131.0	0.0	131	40.744699641948436
560	51.0	0.0	51	45.48247877756754
561	31.0	0.0	31	43.4254582928073
562	51.0	0.0	51	39.13730970083498
563	96.0	1.0	96	49.286593437194824
564	68.0	0.0	68	45.467823940164905
565	60.0	0.0	60	40.902241722742716
566	75.0	0.0	75	47.41155870437622
567	40.0	0.0	40	51.79710767269135
568	52.0	0.0	52	32.603895040658806
569	71.0	0.0	71	39.81132411956787
570	49.0	0.0	49	41.77875143167924
571	32.0	0.0	32	56.77333518862724
572	103.0	0.0	103	37.224024860604295
573	178.0	2.0	178	50.418756629643816
574	56.0	0.0	56	39.39474759783064
575	46.0	0.0	46	48.337762604589045
576	156.0	0.0	156	43.79715987352225
577	101.0	0.0	101	52.06705891259826
578	64.0	0.0	64	40.83085885643959
579	329.0	6.0	329	47.66780721960097
580	121.0	0.0	121	46.701450513414116
581	54.0	0.0	54	45.75168190179048
582	46.0	0.0	46	50.98720119310462
583	21.0	0.0	21	49.858808108738494
584	77.0	0.0	77	44.932603346837034
585	46.0	1.0	46	52.006471022315644
586	22.0	0.0	22	45.6954480084506
587	155.0	1.0	155	44.251275333281484
588	35.0	0.0	35	41.84635159628732
589	72.0	0.0	72	42.572446505228676
590	89.0	0.0	89	44.887597062614525
591	60.0	0.0	60	49.671634896596274
592	71.0	0.0	71	42.25776417154661
593	104.0	0.0	104	40.35206579245054
594	131.0	2.0	131	42.00768790354255
595	97.0	0.0	97	43.338737232168924
596	122.0	1.0	122	45.49552839701293
597	32.0	0.0	32	46.982125878334045
598	53.0	0.0	53	50.974551722688496
599	51.0	0.0	51	55.73235444461598
600	52.0	0.0	52	36.712117497737594
601	181.0	4.0	181	41.423577532583835
602	191.0	1.0	191	47.75588101991184
603	46.0	1.0	46	48.70930149244226
604	27.0	0.0	27	48.80562316046821
605	322.0	5.0	322	42.21868902111646
606	51.0	0.0	51	53.822572521134916
607	151.0	1.0	151	34.03337485900778
608	55.0	0.0	55	42.96881082708185
609	39.0	0.0	39	41.499766423152046
610	54.0	0.0	54	38.29734002219306
611	171.0	0.0	171	37.472761318697565
612	138.0	1.0	138	37.11764632100644
613	96.0	0.0	96	42.925401543577514
614	96.0	0.0	96	45.588748852411904
615	101.0	0.0	101	40.60672539531595
616	51.0	0.0	51	34.37635008494059
617	46.0	0.0	46	55.1411467116812
618	61.0	1.0	61	44.12547879922585
619	57.0	0.0	57	35.242483490391784
620	126.0	2.0	126	42.57103722057645
621	99.0	1.0	99	43.03431661201246
622	104.0	0.0	104	46.34419594819729
623	129.0	1.0	129	41.17897514964259
624	176.0	3.0	176	38.691868630322546
625	61.0	1.0	61	42.001618479118974
626	91.0	0.0	91	45.026323627639606
627	226.0	3.0	226	47.76931322992375
628	41.0	0.0	41	48.46360613660114
629	71.0	0.0	71	39.507258979367535
630	126.0	0.0	126	42.12299842683096
631	84.0	0.0	84	36.04901400066557
632	190.0	1.0	190	38.3566941060518
633	42.0	0.0	42	50.12918149857294
634	66.0	0.0	66	42.17653486945412
635	61.0	0.0	61	48.27534172183177
636	73.0	0.0	73	42.33907078390252
637	51.0	1.0	51	43.44568069308412
638	71.0	0.0	71	37.321707215107665
639	91.0	1.0	91	40.20633202856714
640	128.0	0.0	128	45.71917228028178
641	41.0	0.0	41	54.888176452822805
642	218.0	0.0	218	43.03895343553036
643	48.0	0.0	48	41.125125328699745
644	66.0	1.0	66	39.66399187030214
645	41.0	0.0	41	43.965741552957674
