episode,length,reward
935,94.0,1.0
936,35.0,0.0
937,82.0,0.0
938,165.0,2.0
939,51.0,0.0
940,165.0,1.0
941,61.0,1.0
942,61.0,0.0
943,81.0,0.0
944,129.0,1.0
945,31.0,0.0
946,121.0,1.0
947,136.0,2.0
948,35.0,0.0
949,46.0,0.0
950,258.0,1.0
951,36.0,0.0
952,290.0,3.0
953,36.0,0.0
954,101.0,0.0
955,138.0,0.0
956,81.0,0.0
957,71.0,0.0
958,41.0,0.0
959,101.0,2.0
960,131.0,0.0
961,156.0,1.0
962,156.0,2.0
963,86.0,0.0
964,111.0,0.0
965,101.0,0.0
966,36.0,0.0
967,26.0,0.0
968,71.0,0.0
969,81.0,1.0
970,282.0,2.0
971,76.0,0.0
972,36.0,0.0
973,31.0,0.0
974,91.0,0.0
975,266.0,2.0
976,51.0,0.0
977,51.0,0.0
978,46.0,0.0
979,61.0,0.0
980,172.0,0.0
981,76.0,0.0
982,26.0,0.0
983,59.0,0.0
984,11.0,0.0
985,151.0,0.0
986,91.0,0.0
987,41.0,0.0
988,71.0,0.0
989,56.0,0.0
990,71.0,2.0
991,26.0,0.0
992,181.0,1.0
993,131.0,1.0
994,55.0,1.0
995,51.0,0.0
996,91.0,0.0
997,297.0,3.0
998,51.0,0.0
999,76.0,1.0
1000,46.0,0.0
1001,111.0,1.0
1002,91.0,0.0
1003,171.0,1.0
1004,64.0,0.0
1005,11.0,0.0
1006,101.0,1.0
1007,81.0,1.0
1008,41.0,0.0
1009,215.0,3.0
1010,206.0,1.0
1011,56.0,0.0
1012,156.0,1.0
1013,76.0,0.0
1014,181.0,2.0
1015,71.0,0.0
1016,56.0,0.0
1017,101.0,0.0
1018,86.0,0.0
1019,101.0,0.0
1020,218.0,2.0
1021,101.0,1.0
1022,76.0,0.0
1023,41.0,0.0
1024,111.0,1.0
1025,121.0,0.0
1026,63.0,1.0
1027,41.0,0.0
1028,51.0,0.0
1029,76.0,1.0
1030,31.0,0.0
1031,26.0,0.0
1032,174.0,1.0
1033,25.0,0.0
1034,51.0,0.0
1035,36.0,0.0
1036,137.0,1.0
1037,111.0,1.0
1038,61.0,0.0
1039,266.0,2.0
1040,86.0,0.0
1041,56.0,0.0
1042,101.0,1.0
1043,91.0,2.0
1044,234.0,3.0
1045,80.0,0.0
1046,51.0,0.0
1047,31.0,0.0
1048,56.0,0.0
1049,76.0,0.0
1050,21.0,0.0
1051,31.0,0.0
1052,91.0,0.0
1053,111.0,0.0
1054,125.0,0.0
1055,192.0,0.0
1056,50.0,0.0
1057,181.0,0.0
1058,161.0,0.0
1059,141.0,1.0
1060,354.0,4.0
1061,181.0,1.0
1062,51.0,0.0
1063,56.0,1.0
1064,56.0,0.0
1065,56.0,0.0
1066,176.0,2.0
1067,41.0,0.0
1068,46.0,0.0
1069,26.0,0.0
1070,96.0,1.0
1071,40.0,0.0
1072,71.0,0.0
1073,36.0,0.0
1074,46.0,0.0
1075,76.0,0.0
1076,66.0,0.0
1077,26.0,0.0
1078,66.0,0.0
1079,111.0,0.0
1080,116.0,1.0
1081,96.0,0.0
1082,81.0,0.0
1083,96.0,0.0
1084,96.0,0.0
1085,36.0,0.0
1086,66.0,0.0
1087,76.0,1.0
1088,66.0,0.0
1089,86.0,0.0
1090,76.0,0.0
1091,106.0,0.0
1092,51.0,0.0
1093,36.0,0.0
1094,66.0,0.0
1095,96.0,0.0
1096,141.0,0.0
1097,71.0,0.0
1098,86.0,0.0
1099,81.0,0.0
1100,141.0,0.0
1101,21.0,0.0
1102,11.0,0.0
1103,101.0,0.0
1104,230.0,1.0
1105,141.0,0.0
1106,87.0,0.0
1107,141.0,2.0
1108,66.0,0.0
1109,141.0,1.0
1110,218.0,2.0
1111,91.0,0.0
1112,183.0,1.0
1113,171.0,1.0
1114,21.0,1.0
1115,192.0,2.0
1116,71.0,1.0
1117,81.0,1.0
1118,51.0,0.0
1119,161.0,1.0
1120,111.0,0.0
1121,81.0,0.0
1122,141.0,0.0
1123,222.0,2.0
1124,61.0,0.0
1125,141.0,1.0
1126,36.0,0.0
1127,36.0,0.0
1128,51.0,0.0
1129,41.0,0.0
1130,181.0,2.0
1131,31.0,0.0
1132,61.0,1.0
1133,36.0,0.0
1134,46.0,0.0
1135,121.0,1.0
1136,31.0,0.0
1137,151.0,1.0
1138,166.0,0.0
1139,147.0,1.0
1140,91.0,0.0
1141,161.0,1.0
1142,51.0,0.0
1143,107.0,0.0
1144,234.0,2.0
1145,31.0,0.0
1146,105.0,2.0
1147,242.0,0.0
1148,51.0,0.0
1149,91.0,2.0
1150,91.0,0.0
1151,117.0,0.0
1152,86.0,1.0
1153,120.0,0.0
1154,141.0,0.0
1155,165.0,2.0
1156,172.0,3.0
1157,44.0,0.0
1158,56.0,0.0
1159,136.0,1.0
1160,36.0,0.0
1161,111.0,0.0
1162,66.0,0.0
1163,41.0,0.0
1164,86.0,0.0
1165,206.0,0.0
1166,41.0,0.0
1167,266.0,1.0
1168,91.0,0.0
1169,91.0,0.0
1170,76.0,0.0
1171,131.0,0.0
1172,96.0,0.0
1173,182.0,1.0
1174,81.0,1.0
1175,181.0,2.0
1176,136.0,1.0
1177,136.0,0.0
1178,56.0,0.0
1179,61.0,0.0
1180,81.0,0.0
1181,66.0,0.0
1182,42.0,0.0
1183,46.0,0.0
1184,41.0,0.0
1185,111.0,0.0
1186,111.0,0.0
1187,131.0,1.0
1188,76.0,0.0
1189,41.0,0.0
1190,95.0,0.0
1191,31.0,0.0
1192,51.0,0.0
1193,121.0,1.0
1194,116.0,1.0
1195,111.0,1.0
1196,86.0,0.0
1197,106.0,1.0
1198,61.0,0.0
1199,46.0,0.0
1200,36.0,0.0
1201,101.0,1.0
1202,191.0,1.0
1203,36.0,0.0
1204,126.0,2.0
1205,141.0,1.0
1206,56.0,0.0
1207,101.0,1.0
1208,106.0,0.0
1209,81.0,0.0
1210,121.0,0.0
1211,126.0,0.0
1212,87.0,0.0
1213,56.0,0.0
1214,157.0,1.0
1215,32.0,0.0
1216,28.0,0.0
1217,141.0,1.0
1218,147.0,1.0
1219,71.0,0.0
1220,56.0,0.0
1221,28.0,0.0
1222,77.0,0.0
1223,92.0,0.0
1224,31.0,0.0
1225,46.0,0.0
1226,156.0,0.0
1227,61.0,0.0
1228,50.0,0.0
1229,61.0,0.0
1230,34.0,0.0
1231,165.0,0.0
1232,71.0,2.0
1233,273.0,4.0
1234,81.0,0.0
1235,11.0,0.0
1236,73.0,0.0
1237,61.0,0.0
