episode,length,reward
617,317.0,4.0
618,41.0,0.0
619,23.0,0.0
620,66.0,0.0
621,65.0,0.0
622,61.0,0.0
623,61.0,1.0
624,46.0,0.0
625,230.0,2.0
626,54.0,0.0
627,51.0,1.0
628,81.0,0.0
629,52.0,0.0
630,255.0,6.0
631,243.0,4.0
632,77.0,0.0
633,34.0,0.0
634,55.0,0.0
635,116.0,0.0
636,66.0,1.0
637,238.0,2.0
638,51.0,0.0
639,156.0,3.0
640,243.0,1.0
641,42.0,0.0
642,150.0,1.0
643,107.0,1.0
644,116.0,0.0
645,52.0,0.0
646,136.0,2.0
647,81.0,1.0
648,82.0,1.0
649,41.0,0.0
650,52.0,0.0
651,75.0,0.0
652,61.0,0.0
653,71.0,0.0
654,86.0,1.0
655,87.0,0.0
656,31.0,0.0
657,106.0,2.0
658,196.0,2.0
659,41.0,0.0
660,166.0,3.0
661,41.0,0.0
662,36.0,0.0
663,131.0,1.0
664,31.0,0.0
665,133.0,2.0
666,68.0,1.0
667,81.0,0.0
668,56.0,1.0
669,142.0,2.0
670,41.0,0.0
671,182.0,3.0
672,41.0,0.0
673,61.0,1.0
674,124.0,1.0
675,61.0,1.0
676,52.0,0.0
677,37.0,0.0
678,114.0,1.0
679,31.0,0.0
680,89.0,1.0
681,86.0,2.0
682,49.0,0.0
683,52.0,0.0
684,56.0,1.0
685,66.0,0.0
686,83.0,0.0
687,39.0,0.0
688,57.0,0.0
689,68.0,0.0
690,116.0,0.0
691,50.0,0.0
692,134.0,0.0
693,82.0,0.0
694,51.0,0.0
695,32.0,0.0
696,61.0,0.0
697,75.0,1.0
698,91.0,1.0
699,141.0,2.0
700,19.0,0.0
701,90.0,0.0
702,95.0,0.0
703,71.0,0.0
704,66.0,0.0
705,133.0,0.0
706,86.0,0.0
707,163.0,2.0
708,93.0,2.0
709,73.0,0.0
710,38.0,0.0
711,51.0,0.0
712,90.0,1.0
713,92.0,0.0
714,71.0,0.0
715,76.0,0.0
716,115.0,0.0
717,136.0,0.0
718,92.0,0.0
719,73.0,0.0
720,46.0,0.0
721,71.0,1.0
722,56.0,0.0
723,71.0,0.0
724,113.0,0.0
725,52.0,0.0
726,23.0,0.0
727,165.0,0.0
728,32.0,0.0
729,42.0,0.0
730,86.0,0.0
731,113.0,1.0
732,111.0,2.0
733,67.0,1.0
734,71.0,1.0
735,178.0,2.0
736,240.0,2.0
737,81.0,0.0
738,146.0,1.0
739,92.0,2.0
740,61.0,0.0
741,50.0,0.0
742,94.0,0.0
743,31.0,0.0
744,137.0,1.0
745,54.0,0.0
746,31.0,0.0
747,106.0,2.0
748,41.0,0.0
749,66.0,0.0
750,41.0,0.0
751,86.0,0.0
752,38.0,0.0
753,61.0,1.0
754,82.0,1.0
755,71.0,1.0
756,91.0,1.0
757,51.0,0.0
758,61.0,0.0
759,67.0,1.0
760,31.0,0.0
761,62.0,0.0
762,32.0,0.0
763,41.0,1.0
764,39.0,0.0
765,63.0,0.0
766,111.0,1.0
767,142.0,1.0
768,176.0,1.0
769,43.0,0.0
770,61.0,1.0
771,88.0,2.0
772,91.0,1.0
773,27.0,0.0
774,165.0,2.0
775,77.0,0.0
776,74.0,1.0
777,31.0,0.0
778,58.0,0.0
779,105.0,1.0
780,81.0,0.0
781,99.0,1.0
782,61.0,1.0
783,71.0,0.0
784,170.0,2.0
785,83.0,1.0
786,49.0,0.0
787,21.0,0.0
788,63.0,1.0
789,80.0,1.0
790,62.0,0.0
791,125.0,1.0
792,68.0,1.0
793,77.0,1.0
794,48.0,0.0
795,96.0,2.0
796,26.0,0.0
797,164.0,1.0
798,76.0,1.0
799,77.0,0.0
800,81.0,1.0
801,78.0,0.0
802,81.0,0.0
803,71.0,0.0
804,44.0,0.0
805,106.0,2.0
806,206.0,2.0
807,87.0,1.0
808,53.0,0.0
809,109.0,1.0
810,91.0,0.0
811,239.0,4.0
812,182.0,2.0
813,76.0,0.0
814,101.0,1.0
815,96.0,1.0
816,36.0,0.0
817,174.0,1.0
