episode,length,reward
791,428.0,47.0
792,18.0,3.0
793,281.0,22.0
794,223.0,23.0
795,408.0,47.0
796,501.0,47.0
797,292.0,23.0
798,117.0,16.0
799,501.0,55.0
800,125.0,16.0
801,435.0,47.0
802,239.0,23.0
803,259.0,23.0
804,251.0,22.0
805,247.0,23.0
806,300.0,21.0
807,279.0,22.0
808,247.0,28.0
809,214.0,23.0
810,236.0,22.0
811,195.0,22.0
812,232.0,23.0
813,482.0,47.0
814,207.0,22.0
815,501.0,55.0
816,253.0,23.0
817,263.0,20.0
818,96.0,14.0
819,259.0,23.0
820,484.0,46.0
821,78.0,9.0
822,464.0,47.0
823,293.0,22.0
824,490.0,47.0
825,301.0,23.0
826,259.0,23.0
827,247.0,23.0
828,416.0,47.0
829,253.0,23.0
830,235.0,23.0
831,303.0,23.0
832,17.0,3.0
833,258.0,22.0
834,283.0,22.0
835,500.0,47.0
836,263.0,22.0
837,259.0,23.0
838,236.0,23.0
839,501.0,48.0
840,229.0,23.0
841,218.0,23.0
842,468.0,47.0
843,233.0,23.0
844,56.0,11.0
845,501.0,61.0
846,157.0,19.0
847,279.0,23.0
848,247.0,23.0
849,497.0,47.0
850,200.0,23.0
851,138.0,19.0
852,231.0,23.0
853,200.0,23.0
854,218.0,22.0
855,475.0,47.0
856,239.0,23.0
857,258.0,23.0
858,47.0,7.0
859,268.0,23.0
860,395.0,45.0
861,125.0,13.0
862,235.0,23.0
863,263.0,22.0
864,183.0,21.0
865,201.0,23.0
866,259.0,22.0
867,286.0,23.0
868,252.0,23.0
869,259.0,23.0
870,135.0,10.0
871,435.0,32.0
872,116.0,13.0
873,245.0,23.0
874,233.0,22.0
875,233.0,23.0
876,276.0,23.0
877,204.0,23.0
878,226.0,23.0
879,37.0,3.0
880,66.0,6.0
881,501.0,69.0
882,234.0,23.0
883,501.0,52.0
884,245.0,23.0
885,97.0,15.0
886,47.0,8.0
887,291.0,23.0
888,218.0,23.0
889,255.0,23.0
890,135.0,18.0
891,402.0,47.0
892,195.0,23.0
893,288.0,29.0
894,365.0,35.0
895,240.0,22.0
896,457.0,47.0
897,166.0,20.0
898,17.0,2.0
899,226.0,23.0
900,208.0,23.0
901,458.0,46.0
902,248.0,23.0
903,275.0,22.0
904,258.0,23.0
905,37.0,4.0
906,501.0,58.0
907,212.0,23.0
908,501.0,57.0
909,501.0,46.0
910,157.0,20.0
911,501.0,61.0
912,243.0,21.0
913,67.0,11.0
914,212.0,23.0
915,292.0,22.0
916,227.0,22.0
917,223.0,23.0
918,37.0,6.0
919,233.0,23.0
920,201.0,22.0
921,230.0,23.0
922,365.0,36.0
923,273.0,22.0
924,254.0,23.0
925,501.0,63.0
926,145.0,18.0
927,325.0,23.0
928,219.0,21.0
929,46.0,5.0
