Episode	Episode_Length	Episode_Reward	Training_Update_Count	Average_Training_Loss
258	57.0	5.0	57	1.2123106297170907
259	215.0	16.0	215	1.001298754731583
260	98.0	12.0	98	1.2198376912547617
261	107.0	10.0	107	1.211276498492633
262	146.0	11.0	146	1.0471811310120234
263	194.0	16.0	194	0.7972326727641612
264	79.0	13.0	79	0.9631812405548518
265	96.0	6.0	96	0.9496807594162723
266	76.0	8.0	76	0.9117379755173859
267	17.0	2.0	17	1.2739937787546831
268	46.0	2.0	46	0.7834053857494956
269	27.0	5.0	27	1.1560755813563313
270	184.0	9.0	184	1.0852994497501007
271	374.0	14.0	374	0.8299965048955883
272	254.0	23.0	254	0.9667500936550888
273	97.0	4.0	97	1.0388986203320247
274	76.0	6.0	76	0.80180830371223
275	155.0	8.0	155	0.8509715992596841
276	223.0	19.0	223	0.871031787213055
277	158.0	11.0	158	0.7092712947839424
278	27.0	3.0	27	0.6624640557501051
279	115.0	12.0	115	0.711210147842117
280	224.0	12.0	224	0.64421877778867
281	156.0	14.0	156	0.7800042464230688
282	234.0	15.0	234	0.731219058108126
283	27.0	5.0	27	0.6034679848838735
284	136.0	9.0	136	0.9309366404571954
285	204.0	13.0	204	0.8195453790546048
286	266.0	16.0	266	0.7418227994576433
287	177.0	14.0	177	0.8451909038559192
288	87.0	3.0	87	0.794901148341168
289	146.0	18.0	146	0.6109597360944912
290	424.0	37.0	424	0.7456549247990379
291	157.0	16.0	157	0.7539536386585919
292	187.0	20.0	187	0.7669200067692262
293	165.0	11.0	165	0.7850074159376549
294	39.0	6.0	39	0.8767050351852026
295	236.0	16.0	236	0.7318619403956552
296	105.0	17.0	105	0.6360913011289778
297	67.0	10.0	67	0.6281361303000308
298	57.0	8.0	57	0.7156363660306261
299	155.0	12.0	155	0.5996044818191759
300	48.0	7.0	48	0.6948766138715049
301	46.0	4.0	46	0.844322133647359
302	147.0	15.0	147	0.7776232137262415
303	46.0	8.0	46	0.5641438914867847
304	56.0	4.0	56	0.7544225653899568
305	147.0	13.0	147	0.7930652600567357
306	215.0	10.0	215	0.6645332005134849
307	158.0	16.0	158	0.5680109747697281
308	235.0	19.0	235	0.8289722956399969
309	158.0	11.0	158	0.7912642303146894
310	226.0	17.0	226	0.6534798083480744
311	286.0	23.0	286	0.7086269737683706
312	146.0	8.0	146	0.7884737535392585
