
Episode	Episode_Length	Episode_Reward	Training_Update_Count	Average_Training_Loss
161	215.0	13.0	215	0.609999011283697
162	423.0	17.0	423	0.5886008650346287
163	166.0	10.0	166	0.505752995520471
164	256.0	15.0	256	0.5950096133165061
165	175.0	9.0	175	0.7335692367383412
166	164.0	6.0	164	0.6489438525423771
167	273.0	19.0	273	0.72237081241695
168	167.0	9.0	167	0.7411395410399237
169	463.0	17.0	463	0.643063580951217
170	342.0	15.0	342	0.5899733278181469
171	313.0	16.0	313	0.6734824337945959
172	97.0	6.0	97	0.8211665385469948
173	362.0	22.0	362	0.5333310261533405
174	294.0	22.0	294	0.46455950695438447
175	336.0	22.0	336	0.6765550272539258
176	320.0	22.0	320	0.5772759296000004
177	330.0	21.0	330	0.5933980635395556
178	254.0	17.0	254	0.6965017007795844
179	281.0	22.0	281	0.6019237743577923
180	350.0	18.0	350	0.5216111077155385
181	227.0	23.0	227	0.5654498701053569
182	147.0	13.0	147	0.5442264772394076
183	282.0	21.0	282	0.4194788946538952
184	125.0	13.0	125	0.7571958953142166
185	239.0	20.0	239	0.5669418167494331
186	46.0	3.0	46	0.6068278508989707
187	194.0	10.0	194	0.556338906979438
188	177.0	13.0	177	0.48053297770898895
189	223.0	15.0	223	0.6688092635284625
190	296.0	22.0	296	0.5013574306928629
191	137.0	12.0	137	0.49933735493325837
192	386.0	20.0	386	0.6668513145471484
193	341.0	21.0	341	0.543743885201443
194	380.0	22.0	380	0.532416699395368
195	105.0	12.0	105	0.5371917616753351
196	261.0	23.0	261	0.6677730387768983
197	309.0	23.0	309	0.5995035673036544
198	324.0	21.0	324	0.4735138810205239
199	314.0	16.0	314	0.41800296465587466
200	99.0	9.0	99	0.5868081599473953
201	402.0	20.0	402	0.6004246601380816
202	265.0	17.0	265	0.409641276974723
203	147.0	20.0	147	0.3797326891803417
204	98.0	10.0	98	0.45694243862312667
205	147.0	17.0	147	0.3721791006067172
206	354.0	18.0	354	0.42798044886124337
207	57.0	7.0	57	0.4046735852433924
208	275.0	18.0	275	0.6061399535157463
209	244.0	21.0	244	0.4248228373280803
210	336.0	21.0	336	0.5587623759749389
211	241.0	23.0	241	0.4271169980346415
212	165.0	19.0	165	0.3511123878937779
213	292.0	23.0	292	0.44101936176215134
214	292.0	20.0	292	0.4355398667083211
215	242.0	22.0	242	0.43564956448972225
