episode,length,reward
598,38.0,7.0
599,18.0,3.0
600,18.0,3.0
601,17.0,3.0
602,18.0,3.0
603,37.0,7.0
604,29.0,5.0
605,18.0,3.0
606,67.0,12.0
607,194.0,22.0
608,117.0,18.0
609,76.0,12.0
610,136.0,19.0
611,86.0,13.0
612,18.0,3.0
613,18.0,3.0
614,116.0,15.0
615,18.0,3.0
616,27.0,2.0
617,136.0,20.0
618,37.0,7.0
619,106.0,15.0
620,147.0,21.0
621,192.0,22.0
622,88.0,15.0
623,29.0,5.0
624,28.0,5.0
625,38.0,6.0
626,138.0,19.0
627,67.0,10.0
628,107.0,17.0
629,79.0,15.0
630,117.0,18.0
631,49.0,8.0
632,27.0,4.0
633,59.0,10.0
634,37.0,7.0
635,97.0,18.0
636,67.0,10.0
637,138.0,18.0
638,66.0,12.0
639,29.0,3.0
640,97.0,16.0
641,105.0,14.0
642,78.0,13.0
643,47.0,8.0
644,28.0,5.0
645,58.0,9.0
646,201.0,23.0
647,106.0,17.0
648,146.0,24.0
649,69.0,13.0
650,18.0,3.0
651,58.0,11.0
652,228.0,28.0
653,18.0,3.0
654,106.0,16.0
655,39.0,6.0
656,224.0,23.0
657,17.0,2.0
658,174.0,23.0
659,77.0,9.0
660,18.0,3.0
661,128.0,20.0
662,106.0,12.0
663,47.0,8.0
664,135.0,18.0
665,29.0,4.0
666,17.0,1.0
667,48.0,8.0
668,147.0,20.0
669,316.0,45.0
670,18.0,3.0
671,58.0,11.0
672,97.0,16.0
673,27.0,5.0
674,118.0,19.0
675,28.0,5.0
676,117.0,16.0
677,37.0,3.0
678,69.0,13.0
679,17.0,2.0
680,28.0,5.0
681,18.0,3.0
682,18.0,3.0
683,18.0,3.0
684,37.0,6.0
685,47.0,9.0
686,38.0,7.0
687,58.0,11.0
688,96.0,15.0
689,128.0,18.0
690,78.0,13.0
691,59.0,9.0
692,215.0,23.0
693,155.0,20.0
694,96.0,17.0
695,306.0,43.0
696,128.0,19.0
697,98.0,15.0
698,204.0,21.0
699,189.0,23.0
700,157.0,18.0
701,17.0,0.0
702,177.0,20.0
703,49.0,8.0
704,137.0,19.0
705,18.0,3.0
706,38.0,7.0
707,108.0,20.0
708,176.0,20.0
709,205.0,20.0
710,77.0,14.0
711,66.0,12.0
712,98.0,16.0
713,37.0,6.0
714,107.0,16.0
715,137.0,20.0
716,226.0,22.0
717,232.0,22.0
718,97.0,13.0
719,231.0,23.0
720,58.0,11.0
721,28.0,5.0
722,298.0,40.0
723,126.0,16.0
724,97.0,16.0
725,39.0,6.0
726,128.0,20.0
727,87.0,12.0
728,17.0,3.0
729,183.0,23.0
730,86.0,14.0
731,69.0,13.0
732,58.0,10.0
733,39.0,4.0
734,202.0,23.0
735,97.0,16.0
736,222.0,23.0
737,56.0,9.0
738,365.0,43.0
739,116.0,14.0
740,38.0,6.0
741,128.0,16.0
742,27.0,4.0
743,17.0,3.0
744,229.0,22.0
745,58.0,10.0
746,251.0,22.0
747,17.0,1.0
748,257.0,42.0
749,98.0,17.0
750,118.0,18.0
751,28.0,5.0
752,28.0,5.0
753,258.0,37.0
754,28.0,5.0
755,28.0,5.0
756,77.0,15.0
757,88.0,15.0
758,98.0,16.0
759,98.0,17.0
760,59.0,10.0
761,284.0,22.0
762,29.0,5.0
763,28.0,5.0
764,67.0,12.0
765,195.0,22.0
766,117.0,11.0
767,128.0,20.0
768,166.0,22.0
769,137.0,17.0
770,128.0,21.0
771,69.0,10.0
772,17.0,0.0
773,88.0,3.0
774,195.0,22.0
775,18.0,3.0
776,188.0,20.0
777,79.0,15.0
778,392.0,46.0
779,213.0,22.0
780,137.0,19.0
781,279.0,33.0
782,29.0,5.0
783,222.0,22.0
784,88.0,15.0
785,325.0,41.0
786,87.0,14.0
787,47.0,9.0
788,38.0,7.0
789,136.0,19.0
790,164.0,16.0
791,262.0,22.0
792,307.0,40.0
793,118.0,15.0
794,298.0,21.0
795,178.0,22.0
796,28.0,5.0
797,219.0,23.0
798,127.0,20.0
799,17.0,2.0
800,228.0,23.0
801,271.0,22.0
802,217.0,21.0
803,97.0,6.0
804,58.0,11.0
805,58.0,8.0
806,38.0,4.0
807,89.0,14.0
808,244.0,23.0
809,98.0,14.0
810,217.0,36.0
811,258.0,23.0
812,27.0,5.0
813,87.0,12.0
814,27.0,5.0
815,38.0,7.0
816,105.0,15.0
817,86.0,15.0
818,38.0,6.0
819,87.0,16.0
820,106.0,18.0
821,98.0,16.0
822,29.0,5.0
823,277.0,36.0
824,17.0,2.0
825,47.0,8.0
826,38.0,6.0
827,78.0,13.0
828,96.0,14.0
829,183.0,23.0
830,67.0,12.0
831,69.0,13.0
832,221.0,23.0
833,154.0,21.0
834,147.0,17.0
835,135.0,18.0
836,97.0,15.0
837,78.0,13.0
838,27.0,5.0
839,47.0,9.0
840,86.0,14.0
841,222.0,23.0
842,88.0,14.0
843,115.0,16.0
844,128.0,18.0
845,233.0,23.0
846,106.0,18.0
847,106.0,15.0
848,254.0,23.0
849,106.0,17.0
850,193.0,20.0
851,77.0,14.0
852,155.0,18.0
853,196.0,19.0
854,27.0,4.0
855,58.0,10.0
856,184.0,23.0
857,118.0,18.0
858,39.0,7.0
859,106.0,17.0
860,137.0,21.0
861,58.0,10.0
862,128.0,16.0
863,27.0,4.0
864,86.0,11.0
865,422.0,45.0
866,86.0,15.0
867,246.0,23.0
868,106.0,16.0
869,228.0,23.0
870,146.0,17.0
871,97.0,15.0
872,155.0,20.0
873,27.0,5.0
874,167.0,28.0
875,78.0,12.0
876,27.0,5.0
877,27.0,5.0
878,27.0,5.0
879,87.0,15.0
880,17.0,2.0
881,69.0,10.0
882,205.0,23.0
883,156.0,22.0
884,233.0,23.0
885,48.0,9.0
886,27.0,5.0
887,254.0,23.0
888,127.0,18.0
889,68.0,13.0
890,193.0,21.0
891,106.0,17.0
892,166.0,21.0
893,57.0,6.0
894,27.0,5.0
895,257.0,29.0
896,59.0,9.0
897,47.0,9.0
898,222.0,21.0
899,262.0,23.0
900,77.0,14.0
901,174.0,22.0
902,46.0,7.0
903,69.0,13.0
904,217.0,23.0
905,223.0,21.0
906,27.0,5.0
907,48.0,9.0
908,96.0,15.0
909,185.0,23.0
910,38.0,3.0
911,194.0,23.0
912,147.0,19.0
913,185.0,19.0
914,97.0,14.0
