episode,length,reward
516,38.0,5.0
517,37.0,7.0
518,17.0,3.0
519,96.0,9.0
520,17.0,2.0
521,224.0,4.0
522,17.0,0.0
523,27.0,0.0
524,97.0,1.0
525,27.0,0.0
526,97.0,2.0
527,46.0,1.0
528,56.0,1.0
529,27.0,1.0
530,46.0,4.0
531,46.0,2.0
532,177.0,14.0
533,27.0,4.0
534,18.0,3.0
535,67.0,8.0
536,78.0,10.0
537,66.0,5.0
538,17.0,3.0
539,27.0,5.0
540,48.0,9.0
541,28.0,4.0
542,38.0,6.0
543,17.0,2.0
544,29.0,5.0
545,97.0,3.0
546,97.0,2.0
547,97.0,1.0
548,97.0,1.0
549,67.0,1.0
550,86.0,0.0
551,17.0,0.0
552,17.0,0.0
553,27.0,1.0
554,18.0,1.0
555,27.0,1.0
556,96.0,2.0
557,28.0,2.0
558,27.0,3.0
559,39.0,5.0
560,76.0,2.0
561,46.0,8.0
562,17.0,3.0
563,17.0,3.0
564,18.0,3.0
565,28.0,4.0
566,17.0,3.0
567,18.0,3.0
568,18.0,3.0
569,28.0,3.0
570,76.0,7.0
571,17.0,3.0
572,39.0,7.0
573,18.0,3.0
574,17.0,3.0
575,27.0,5.0
576,17.0,3.0
577,40.0,7.0
578,37.0,6.0
579,17.0,2.0
580,38.0,6.0
581,97.0,5.0
582,96.0,0.0
583,96.0,0.0
584,96.0,1.0
585,96.0,0.0
586,97.0,2.0
587,96.0,1.0
588,97.0,2.0
589,17.0,2.0
590,128.0,18.0
591,46.0,8.0
592,18.0,3.0
593,27.0,4.0
594,29.0,5.0
595,56.0,10.0
596,17.0,3.0
597,27.0,5.0
598,46.0,8.0
599,27.0,4.0
600,18.0,3.0
601,164.0,12.0
602,38.0,5.0
603,145.0,1.0
604,17.0,0.0
605,27.0,0.0
606,125.0,1.0
607,66.0,3.0
608,37.0,1.0
609,37.0,5.0
610,37.0,3.0
611,17.0,0.0
612,27.0,0.0
613,17.0,0.0
614,127.0,9.0
615,17.0,2.0
616,68.0,9.0
617,17.0,3.0
618,27.0,5.0
619,18.0,3.0
620,97.0,2.0
621,98.0,5.0
622,57.0,8.0
623,28.0,4.0
624,17.0,2.0
625,17.0,3.0
626,97.0,4.0
627,96.0,2.0
628,56.0,0.0
629,157.0,3.0
630,37.0,7.0
631,39.0,6.0
632,28.0,4.0
633,66.0,0.0
634,67.0,5.0
635,17.0,1.0
636,17.0,2.0
637,49.0,8.0
638,27.0,1.0
639,56.0,2.0
640,17.0,0.0
641,17.0,0.0
642,17.0,0.0
643,97.0,2.0
644,17.0,2.0
645,29.0,5.0
646,18.0,3.0
647,29.0,5.0
648,68.0,11.0
649,17.0,2.0
650,18.0,3.0
651,18.0,3.0
652,18.0,3.0
653,17.0,2.0
654,88.0,5.0
655,98.0,3.0
656,29.0,5.0
657,174.0,9.0
658,37.0,6.0
659,37.0,6.0
660,29.0,4.0
661,167.0,8.0
662,27.0,1.0
663,38.0,5.0
664,38.0,3.0
665,38.0,3.0
666,40.0,6.0
667,38.0,4.0
668,37.0,1.0
669,17.0,1.0
670,39.0,3.0
671,27.0,0.0
672,17.0,0.0
673,37.0,1.0
674,27.0,1.0
675,27.0,0.0
676,27.0,0.0
677,17.0,0.0
678,27.0,0.0
679,17.0,0.0
680,17.0,0.0
681,17.0,0.0
682,17.0,0.0
683,17.0,0.0
684,17.0,0.0
685,17.0,0.0
686,56.0,0.0
687,29.0,5.0
688,29.0,5.0
689,59.0,7.0
690,29.0,5.0
691,47.0,6.0
692,97.0,10.0
693,18.0,3.0
694,118.0,10.0
695,96.0,0.0
696,97.0,3.0
697,97.0,1.0
698,76.0,0.0
699,194.0,1.0
700,27.0,0.0
701,17.0,0.0
