episode,length,reward
646,6.0,0.0
647,6.0,0.0
648,38.0,3.0
649,6.0,0.0
650,60.0,5.0
651,38.0,3.0
652,82.0,7.0
653,28.0,2.0
654,38.0,3.0
655,16.0,1.0
656,38.0,3.0
657,16.0,1.0
658,6.0,0.0
659,6.0,0.0
660,28.0,2.0
661,38.0,3.0
662,6.0,0.0
663,16.0,1.0
664,48.0,4.0
665,16.0,1.0
666,16.0,1.0
667,6.0,0.0
668,28.0,2.0
669,28.0,2.0
670,16.0,1.0
671,50.0,4.0
672,26.0,2.0
673,26.0,2.0
674,38.0,3.0
675,28.0,2.0
676,48.0,4.0
677,38.0,3.0
678,16.0,1.0
679,28.0,2.0
680,60.0,5.0
681,28.0,2.0
682,6.0,0.0
683,26.0,2.0
684,38.0,3.0
685,38.0,3.0
686,58.0,5.0
687,26.0,2.0
688,70.0,6.0
689,6.0,0.0
690,16.0,1.0
691,38.0,3.0
692,16.0,1.0
693,38.0,3.0
694,50.0,4.0
695,6.0,0.0
696,48.0,4.0
697,48.0,4.0
698,62.0,5.0
699,38.0,3.0
700,38.0,3.0
701,48.0,4.0
702,16.0,1.0
703,60.0,5.0
704,16.0,1.0
705,60.0,5.0
706,6.0,0.0
707,48.0,4.0
708,74.0,6.0
709,16.0,1.0
710,16.0,1.0
711,16.0,1.0
712,26.0,2.0
713,6.0,0.0
714,26.0,2.0
715,60.0,5.0
716,70.0,6.0
717,48.0,4.0
718,82.0,7.0
719,16.0,1.0
720,28.0,2.0
721,60.0,5.0
722,26.0,2.0
723,50.0,4.0
724,26.0,2.0
725,16.0,1.0
726,16.0,1.0
727,70.0,6.0
728,6.0,0.0
729,16.0,1.0
730,38.0,3.0
731,38.0,3.0
732,16.0,1.0
733,26.0,2.0
734,60.0,5.0
735,38.0,3.0
736,26.0,2.0
737,6.0,0.0
738,48.0,4.0
739,70.0,6.0
740,26.0,2.0
741,62.0,5.0
742,58.0,5.0
743,48.0,4.0
744,6.0,0.0
745,6.0,0.0
746,38.0,3.0
747,28.0,2.0
748,16.0,1.0
749,16.0,1.0
750,16.0,1.0
751,60.0,5.0
752,70.0,6.0
753,60.0,5.0
754,6.0,0.0
755,38.0,3.0
756,50.0,4.0
757,94.0,8.0
758,28.0,2.0
759,28.0,2.0
760,26.0,2.0
761,74.0,6.0
762,60.0,5.0
763,70.0,6.0
764,74.0,6.0
765,48.0,4.0
766,48.0,4.0
767,48.0,4.0
768,38.0,3.0
769,6.0,0.0
770,38.0,3.0
771,62.0,5.0
772,48.0,4.0
773,70.0,6.0
774,74.0,6.0
775,72.0,6.0
