episode,length,reward
449,243.0,21.0
450,116.0,12.0
451,58.0,9.0
452,252.0,23.0
453,48.0,8.0
454,77.0,12.0
455,187.0,17.0
456,135.0,13.0
457,293.0,23.0
458,97.0,9.0
459,58.0,10.0
460,57.0,6.0
461,66.0,5.0
462,155.0,18.0
463,195.0,14.0
464,386.0,19.0
465,137.0,12.0
466,135.0,19.0
467,225.0,21.0
468,202.0,22.0
469,116.0,15.0
470,501.0,41.0
471,117.0,9.0
472,252.0,21.0
473,87.0,10.0
474,302.0,22.0
475,206.0,19.0
476,97.0,13.0
477,233.0,20.0
478,286.0,32.0
479,128.0,14.0
480,230.0,23.0
481,227.0,28.0
482,203.0,23.0
483,137.0,14.0
484,316.0,39.0
485,197.0,23.0
486,235.0,22.0
487,222.0,23.0
488,98.0,13.0
489,213.0,18.0
490,66.0,10.0
491,367.0,43.0
492,223.0,25.0
493,213.0,23.0
494,233.0,21.0
495,67.0,11.0
496,185.0,21.0
497,311.0,22.0
498,185.0,21.0
499,318.0,21.0
500,243.0,23.0
501,274.0,20.0
502,86.0,12.0
503,86.0,7.0
504,196.0,21.0
505,263.0,22.0
506,484.0,44.0
507,436.0,40.0
508,245.0,23.0
509,290.0,23.0
510,27.0,4.0
511,147.0,12.0
512,306.0,32.0
513,278.0,22.0
514,176.0,20.0
515,69.0,11.0
516,268.0,22.0
517,184.0,16.0
518,157.0,10.0
519,177.0,18.0
520,48.0,8.0
521,264.0,21.0
522,298.0,33.0
523,265.0,17.0
524,224.0,23.0
525,237.0,27.0
526,138.0,18.0
527,288.0,21.0
528,205.0,21.0
529,158.0,12.0
530,224.0,23.0
531,203.0,21.0
532,279.0,23.0
533,158.0,13.0
534,96.0,4.0
535,237.0,23.0
536,251.0,22.0
537,213.0,20.0
538,126.0,17.0
539,257.0,23.0
540,279.0,21.0
541,118.0,17.0
542,208.0,23.0
543,89.0,15.0
544,206.0,23.0
545,17.0,2.0
546,435.0,43.0
547,241.0,23.0
548,184.0,16.0
549,97.0,14.0
550,18.0,3.0
551,239.0,23.0
552,317.0,21.0
553,18.0,3.0
554,233.0,22.0
555,47.0,7.0
556,291.0,23.0
557,203.0,23.0
558,296.0,30.0
559,226.0,23.0
560,99.0,11.0
561,97.0,12.0
562,97.0,17.0
563,174.0,13.0
564,288.0,20.0
565,213.0,22.0
566,253.0,23.0
567,147.0,19.0
568,86.0,11.0
569,249.0,22.0
570,156.0,15.0
571,264.0,21.0
572,239.0,20.0
573,234.0,21.0
574,285.0,22.0
575,233.0,22.0
576,199.0,22.0
577,308.0,21.0
578,256.0,22.0
579,231.0,23.0
580,367.0,42.0
581,216.0,30.0
582,219.0,23.0
583,116.0,16.0
584,250.0,19.0
585,164.0,18.0
586,265.0,16.0
587,46.0,8.0
588,96.0,7.0
589,266.0,21.0
590,371.0,22.0
591,165.0,16.0
592,155.0,8.0
593,46.0,8.0
594,77.0,8.0
595,156.0,20.0
596,157.0,16.0
597,116.0,12.0
598,76.0,14.0
599,282.0,23.0
600,351.0,22.0
601,216.0,18.0
602,376.0,39.0
603,96.0,14.0
604,388.0,36.0
605,245.0,23.0
606,318.0,33.0
607,229.0,23.0
608,451.0,47.0
609,175.0,21.0
610,117.0,16.0
611,225.0,23.0
612,78.0,10.0
613,432.0,49.0
614,492.0,42.0
615,280.0,22.0
616,282.0,23.0
617,406.0,39.0
618,396.0,43.0
619,164.0,16.0
620,201.0,23.0
621,107.0,14.0
622,87.0,14.0
623,242.0,23.0
624,215.0,22.0
625,272.0,23.0
626,236.0,23.0
627,57.0,10.0
628,156.0,18.0
629,232.0,22.0
630,267.0,23.0
631,207.0,23.0
632,240.0,23.0
633,265.0,23.0
634,135.0,16.0
635,206.0,23.0
636,255.0,23.0
637,452.0,44.0
638,215.0,21.0
639,68.0,10.0
640,224.0,23.0
641,269.0,22.0
642,206.0,23.0
643,176.0,21.0
644,188.0,23.0
645,230.0,23.0
646,252.0,22.0
647,248.0,21.0
648,286.0,28.0
649,276.0,32.0
650,215.0,23.0
651,165.0,18.0
652,241.0,23.0
653,148.0,18.0
654,262.0,22.0
655,76.0,8.0
656,183.0,22.0
657,226.0,30.0
658,226.0,23.0
659,384.0,43.0
660,88.0,15.0
661,148.0,16.0
662,246.0,25.0
663,246.0,23.0
664,290.0,23.0
665,146.0,20.0
666,312.0,21.0
667,165.0,17.0
668,219.0,23.0
669,257.0,23.0
670,348.0,32.0
671,269.0,23.0
672,255.0,18.0
673,258.0,22.0
674,118.0,16.0
675,227.0,23.0
676,267.0,30.0
677,227.0,23.0
678,234.0,22.0
679,246.0,23.0
680,164.0,21.0
681,116.0,14.0
682,248.0,23.0
683,226.0,23.0
684,501.0,54.0
685,269.0,19.0
686,376.0,45.0
687,87.0,13.0
688,412.0,47.0
689,208.0,23.0
690,46.0,9.0
691,276.0,22.0
692,240.0,22.0
693,215.0,23.0
694,56.0,10.0
695,275.0,23.0
696,242.0,23.0
697,224.0,21.0
698,214.0,23.0
699,336.0,34.0
700,268.0,22.0
701,291.0,19.0
702,228.0,23.0
703,176.0,20.0
704,225.0,23.0
705,125.0,19.0
706,256.0,23.0
707,244.0,23.0
708,184.0,21.0
709,166.0,17.0
710,254.0,20.0
711,222.0,25.0
712,238.0,23.0
713,238.0,23.0
714,368.0,32.0
715,224.0,23.0
716,234.0,21.0
717,307.0,38.0
718,208.0,23.0
719,501.0,43.0
720,429.0,46.0
721,229.0,20.0
722,306.0,31.0
723,212.0,23.0
724,227.0,26.0
725,225.0,23.0
726,252.0,21.0
727,38.0,4.0
728,337.0,23.0
729,406.0,47.0
730,212.0,23.0
731,68.0,10.0
732,445.0,44.0
733,225.0,23.0
734,146.0,17.0
735,234.0,21.0
736,248.0,31.0
737,250.0,22.0
738,308.0,22.0
739,206.0,23.0
740,87.0,14.0
741,258.0,23.0
742,97.0,16.0
743,202.0,23.0
744,353.0,47.0
745,501.0,47.0
746,220.0,23.0
747,86.0,13.0
748,244.0,23.0
749,116.0,17.0
750,209.0,23.0
751,457.0,45.0
752,164.0,21.0
753,201.0,23.0
754,76.0,13.0
755,276.0,38.0
